player_name,player_status,team_name,game_id
Bam Adebayo,Starter,MIA,202501150LAL
Haywood Highsmith,Starter,MIA,202501150LAL
Jaime Jaquez Jr.,Starter,MIA,202501150LAL
Terry Rozier,Starter,MIA,202501150LAL
Nikola Jović,Reserves,MIA,202501150LAL
Duncan Robinson,Reserves,MIA,202501150LAL
Alec Burks,Reserves,MIA,202501150LAL
Kel'el Ware,Reserves,MIA,202501150LAL
Jimmy Butler,Reserves,MIA,202501150LAL
Josh Christopher,Reserves: Did Not Play,MIA,202501150LAL
Keshad Johnson,Reserves: Did Not Play,MIA,202501150LAL
Pelle Larsson,Reserves: Did Not Play,MIA,202501150LAL
Kevin Love,Reserves: Did Not Play,MIA,202501150LAL
Isaiah Stevens,Reserves: Did Not Play,MIA,202501150LAL
LeBron James,Starter,LAL,202501150LAL
Max Christie,Starter,LAL,202501150LAL
Anthony Davis,Starter,LAL,202501150LAL
Austin Reaves,Starter,LAL,202501150LAL
Rui Hachimura,Starter,LAL,202501150LAL
Gabe Vincent,Reserves,LAL,202501150LAL
Jaxson Hayes,Reserves,LAL,202501150LAL
Dalton Knecht,Reserves,LAL,202501150LAL
Shake Milton,Reserves,LAL,202501150LAL
Armel Traoré,Reserves: Did Not Play,LAL,202501150LAL
Cam Reddish,Reserves: Did Not Play,LAL,202501150LAL
Jarred Vanderbilt,Reserves: Did Not Dress,LAL,202501150LAL
Kyrie Irving,Starter,DAL,202412270PHO
Klay Thompson,Starter,DAL,202412270PHO
Daniel Gafford,Starter,DAL,202412270PHO
P.J. Washington,Starter,DAL,202412270PHO
Naji Marshall,Starter,DAL,202412270PHO
Quentin Grimes,Reserves,DAL,202412270PHO
Maxi Kleber,Reserves,DAL,202412270PHO
Spencer Dinwiddie,Reserves,DAL,202412270PHO
Dwight Powell,Reserves,DAL,202412270PHO
Olivier-Maxence Prosper,Reserves,DAL,202412270PHO
Kessler Edwards,Reserves,DAL,202412270PHO
Jazian Gortman,Reserves,DAL,202412270PHO
Jaden Hardy,Reserves,DAL,202412270PHO
Markieff Morris,Reserves: Did Not Play,DAL,202412270PHO
Brandon Williams,Reserves: Did Not Play,DAL,202412270PHO
Bradley Beal,Starter,PHO,202412270PHO
Kevin Durant,Starter,PHO,202412270PHO
Tyus Jones,Starter,PHO,202412270PHO
Ryan Dunn,Starter,PHO,202412270PHO
Jusuf Nurkić,Starter,PHO,202412270PHO
Royce O'Neale,Reserves,PHO,202412270PHO
Josh Okogie,Reserves,PHO,202412270PHO
Mason Plumlee,Reserves,PHO,202412270PHO
Monte Morris,Reserves,PHO,202412270PHO
Oso Ighodaro,Reserves,PHO,202412270PHO
Damion Lee,Reserves,PHO,202412270PHO
Jalen Bridges,Reserves,PHO,202412270PHO
Zach LaVine,Starter,CHI,202412260ATL
Nikola Vučević,Starter,CHI,202412260ATL
Coby White,Starter,CHI,202412260ATL
Patrick Williams,Starter,CHI,202412260ATL
Dalen Terry,Starter,CHI,202412260ATL
Jevon Carter,Reserves,CHI,202412260ATL
Talen Horton-Tucker,Reserves,CHI,202412260ATL
Torrey Craig,Reserves,CHI,202412260ATL
Julian Phillips,Reserves,CHI,202412260ATL
Jalen Smith,Reserves,CHI,202412260ATL
Ayo Dosunmu,Reserves: Did Not Dress,CHI,202412260ATL
Chris Duarte,Reserves: Did Not Play,CHI,202412260ATL
Jalen Johnson,Starter,ATL,202412260ATL
Trae Young,Starter,ATL,202412260ATL
Dyson Daniels,Starter,ATL,202412260ATL
Clint Capela,Starter,ATL,202412260ATL
Zaccharie Risacher,Starter,ATL,202412260ATL
De'Andre Hunter,Reserves,ATL,202412260ATL
Larry Nance Jr.,Reserves,ATL,202412260ATL
Garrison Mathews,Reserves,ATL,202412260ATL
Vit Krejci,Reserves,ATL,202412260ATL
Dominick Barlow,Reserves: Did Not Play,ATL,202412260ATL
David Roddy,Reserves: Did Not Play,ATL,202412260ATL
Keaton Wallace,Reserves: Did Not Play,ATL,202412260ATL
Kevin Durant,Starter,PHO,202501140ATL
Devin Booker,Starter,PHO,202501140ATL
Tyus Jones,Starter,PHO,202501140ATL
Mason Plumlee,Starter,PHO,202501140ATL
Ryan Dunn,Starter,PHO,202501140ATL
Bradley Beal,Reserves,PHO,202501140ATL
Grayson Allen,Reserves,PHO,202501140ATL
Oso Ighodaro,Reserves,PHO,202501140ATL
Royce O'Neale,Reserves,PHO,202501140ATL
Bol Bol,Reserves: Did Not Play,PHO,202501140ATL
Damion Lee,Reserves: Did Not Play,PHO,202501140ATL
Monte Morris,Reserves: Did Not Play,PHO,202501140ATL
Josh Okogie,Reserves: Did Not Play,PHO,202501140ATL
Trae Young,Starter,ATL,202501140ATL
Vit Krejci,Starter,ATL,202501140ATL
Dyson Daniels,Starter,ATL,202501140ATL
Clint Capela,Starter,ATL,202501140ATL
Zaccharie Risacher,Starter,ATL,202501140ATL
Onyeka Okongwu,Reserves,ATL,202501140ATL
Garrison Mathews,Reserves,ATL,202501140ATL
Bogdan Bogdanović,Reserves,ATL,202501140ATL
David Roddy,Reserves,ATL,202501140ATL
Dominick Barlow,Reserves: Did Not Play,ATL,202501140ATL
De'Andre Hunter,Reserves: Did Not Dress,ATL,202501140ATL
Larry Nance Jr.,Reserves: Did Not Dress,ATL,202501140ATL
Nikola Jokić,Starter,DEN,202412300UTA
Jamal Murray,Starter,DEN,202412300UTA
Christian Braun,Starter,DEN,202412300UTA
Michael Porter Jr.,Starter,DEN,202412300UTA
Russell Westbrook,Starter,DEN,202412300UTA
Peyton Watson,Reserves,DEN,202412300UTA
Julian Strawther,Reserves,DEN,202412300UTA
DeAndre Jordan,Reserves,DEN,202412300UTA
Hunter Tyson,Reserves,DEN,202412300UTA
Spencer Jones,Reserves: Did Not Play,DEN,202412300UTA
Zeke Nnaji,Reserves: Did Not Play,DEN,202412300UTA
Jalen Pickett,Reserves: Did Not Play,DEN,202412300UTA
Dario Šarić,Reserves: Did Not Play,DEN,202412300UTA
Walker Kessler,Starter,UTA,202412300UTA
Lauri Markkanen,Starter,UTA,202412300UTA
Collin Sexton,Starter,UTA,202412300UTA
Keyonte George,Starter,UTA,202412300UTA
Johnny Juzang,Starter,UTA,202412300UTA
Jordan Clarkson,Reserves,UTA,202412300UTA
Brice Sensabaugh,Reserves,UTA,202412300UTA
Isaiah Collier,Reserves,UTA,202412300UTA
Cody Williams,Reserves,UTA,202412300UTA
Kyle Filipowski,Reserves,UTA,202412300UTA
Drew Eubanks,Reserves: Did Not Play,UTA,202412300UTA
Patty Mills,Reserves: Did Not Play,UTA,202412300UTA
Svi Mykhailiuk,Reserves: Did Not Play,UTA,202412300UTA
Micah Potter,Reserves: Did Not Play,UTA,202412300UTA
Ja Morant,Starter,MEM,202412150LAL
Jaren Jackson Jr.,Starter,MEM,202412150LAL
Desmond Bane,Starter,MEM,202412150LAL
Jaylen Wells,Starter,MEM,202412150LAL
Brandon Clarke,Starter,MEM,202412150LAL
Marcus Smart,Reserves,MEM,202412150LAL
Zach Edey,Reserves,MEM,202412150LAL
Santi Aldama,Reserves,MEM,202412150LAL
Luke Kennard,Reserves,MEM,202412150LAL
Jake LaRavia,Reserves,MEM,202412150LAL
Scotty Pippen Jr.,Reserves,MEM,202412150LAL
Jay Huff,Reserves,MEM,202412150LAL
Colin Castleton,Reserves: Did Not Play,MEM,202412150LAL
John Konchar,Reserves: Did Not Play,MEM,202412150LAL
Cam Spencer,Reserves: Did Not Play,MEM,202412150LAL
Rui Hachimura,Starter,LAL,202412150LAL
Austin Reaves,Starter,LAL,202412150LAL
LeBron James,Starter,LAL,202412150LAL
Anthony Davis,Starter,LAL,202412150LAL
Max Christie,Starter,LAL,202412150LAL
D'Angelo Russell,Reserves,LAL,202412150LAL
Cam Reddish,Reserves,LAL,202412150LAL
Gabe Vincent,Reserves,LAL,202412150LAL
Dalton Knecht,Reserves,LAL,202412150LAL
Christian Koloko,Reserves,LAL,202412150LAL
Bronny James,Reserves: Did Not Play,LAL,202412150LAL
Maxwell Lewis,Reserves: Did Not Play,LAL,202412150LAL
Quincy Olivari,Reserves: Did Not Play,LAL,202412150LAL
Amen Thompson,Starter,HOU,202501250CLE
Fred VanVleet,Starter,HOU,202501250CLE
Jalen Green,Starter,HOU,202501250CLE
Alperen Şengün,Starter,HOU,202501250CLE
Dillon Brooks,Starter,HOU,202501250CLE
Tari Eason,Reserves,HOU,202501250CLE
Steven Adams,Reserves,HOU,202501250CLE
Jae'Sean Tate,Reserves,HOU,202501250CLE
Cam Whitmore,Reserves,HOU,202501250CLE
Jeff Green,Reserves: Did Not Play,HOU,202501250CLE
Aaron Holiday,Reserves: Did Not Play,HOU,202501250CLE
Jock Landale,Reserves: Did Not Play,HOU,202501250CLE
Reed Sheppard,Reserves: Did Not Play,HOU,202501250CLE
Jabari Smith Jr.,Reserves: Did Not Dress,HOU,202501250CLE
Jeenathan Williams,Reserves: Did Not Play,HOU,202501250CLE
Donovan Mitchell,Starter,CLE,202501250CLE
Darius Garland,Starter,CLE,202501250CLE
Max Strus,Starter,CLE,202501250CLE
Evan Mobley,Starter,CLE,202501250CLE
Jarrett Allen,Starter,CLE,202501250CLE
Georges Niang,Reserves,CLE,202501250CLE
Ty Jerome,Reserves,CLE,202501250CLE
Sam Merrill,Reserves,CLE,202501250CLE
Craig Porter Jr.,Reserves,CLE,202501250CLE
Tristan Thompson,Reserves,CLE,202501250CLE
Emoni Bates,Reserves: Did Not Play,CLE,202501250CLE
Jaylon Tyson,Reserves: Did Not Play,CLE,202501250CLE
Anfernee Simons,Starter,POR,202412150PHO
Jerami Grant,Starter,POR,202412150PHO
Toumani Camara,Starter,POR,202412150PHO
Shaedon Sharpe,Starter,POR,202412150PHO
Donovan Clingan,Starter,POR,202412150PHO
Deni Avdija,Reserves,POR,202412150PHO
Scoot Henderson,Reserves,POR,202412150PHO
Robert Williams,Reserves,POR,202412150PHO
Dalano Banton,Reserves,POR,202412150PHO
Jabari Walker,Reserves,POR,202412150PHO
Deandre Ayton,Reserves,POR,202412150PHO
Kris Murray,Reserves: Did Not Play,POR,202412150PHO
Duop Reath,Reserves: Did Not Play,POR,202412150PHO
Rayan Rupert,Reserves: Did Not Play,POR,202412150PHO
Matisse Thybulle,Reserves: Did Not Dress,POR,202412150PHO
Devin Booker,Starter,PHO,202412150PHO
Kevin Durant,Starter,PHO,202412150PHO
Royce O'Neale,Starter,PHO,202412150PHO
Tyus Jones,Starter,PHO,202412150PHO
Jusuf Nurkić,Starter,PHO,202412150PHO
Grayson Allen,Reserves,PHO,202412150PHO
Monte Morris,Reserves,PHO,202412150PHO
Ryan Dunn,Reserves,PHO,202412150PHO
Mason Plumlee,Reserves,PHO,202412150PHO
Oso Ighodaro,Reserves,PHO,202412150PHO
Josh Okogie,Reserves,PHO,202412150PHO
Bol Bol,Reserves: Did Not Play,PHO,202412150PHO
Damion Lee,Reserves: Did Not Play,PHO,202412150PHO
Norman Powell,Starter,LAC,202501270PHO
James Harden,Starter,LAC,202501270PHO
Ivica Zubac,Starter,LAC,202501270PHO
Derrick Jones Jr.,Starter,LAC,202501270PHO
Kawhi Leonard,Starter,LAC,202501270PHO
Amir Coffey,Reserves,LAC,202501270PHO
Kevin Porter Jr.,Reserves,LAC,202501270PHO
Nicolas Batum,Reserves,LAC,202501270PHO
Terance Mann,Reserves,LAC,202501270PHO
Mo Bamba,Reserves,LAC,202501270PHO
Kobe Brown,Reserves: Did Not Play,LAC,202501270PHO
Trentyn Flowers,Reserves: Did Not Play,LAC,202501270PHO
Bones Hyland,Reserves: Did Not Play,LAC,202501270PHO
Kevin Durant,Starter,PHO,202501270PHO
Devin Booker,Starter,PHO,202501270PHO
Tyus Jones,Starter,PHO,202501270PHO
Royce O'Neale,Starter,PHO,202501270PHO
Nick Richards,Starter,PHO,202501270PHO
Bradley Beal,Reserves,PHO,202501270PHO
Grayson Allen,Reserves,PHO,202501270PHO
Mason Plumlee,Reserves,PHO,202501270PHO
Bol Bol,Reserves: Did Not Play,PHO,202501270PHO
Collin Gillespie,Reserves: Did Not Play,PHO,202501270PHO
Oso Ighodaro,Reserves: Did Not Play,PHO,202501270PHO
Damion Lee,Reserves: Did Not Play,PHO,202501270PHO
Monte Morris,Reserves: Did Not Play,PHO,202501270PHO
Jusuf Nurkić,Reserves: Did Not Play,PHO,202501270PHO
Walker Kessler,Starter,UTA,202412060POR
John Collins,Starter,UTA,202412060POR
Keyonte George,Starter,UTA,202412060POR
Collin Sexton,Starter,UTA,202412060POR
Svi Mykhailiuk,Starter,UTA,202412060POR
Micah Potter,Reserves,UTA,202412060POR
Johnny Juzang,Reserves,UTA,202412060POR
Isaiah Collier,Reserves,UTA,202412060POR
Brice Sensabaugh,Reserves,UTA,202412060POR
Drew Eubanks,Reserves,UTA,202412060POR
Jordan Clarkson,Reserves: Did Not Dress,UTA,202412060POR
Patty Mills,Reserves: Did Not Play,UTA,202412060POR
Shaedon Sharpe,Starter,POR,202412060POR
Jerami Grant,Starter,POR,202412060POR
Anfernee Simons,Starter,POR,202412060POR
Deandre Ayton,Starter,POR,202412060POR
Toumani Camara,Starter,POR,202412060POR
Dalano Banton,Reserves,POR,202412060POR
Duop Reath,Reserves,POR,202412060POR
Deni Avdija,Reserves,POR,202412060POR
Kris Murray,Reserves,POR,202412060POR
Jabari Walker,Reserves,POR,202412060POR
Rayan Rupert,Reserves,POR,202412060POR
Donovan Clingan,Reserves: Did Not Dress,POR,202412060POR
Scoot Henderson,Reserves: Did Not Dress,POR,202412060POR
Matisse Thybulle,Reserves: Did Not Dress,POR,202412060POR
Robert Williams,Reserves,POR,202412060POR
Nikola Vučević,Starter,CHI,202501010WAS
Zach LaVine,Starter,CHI,202501010WAS
Coby White,Starter,CHI,202501010WAS
Josh Giddey,Starter,CHI,202501010WAS
Patrick Williams,Starter,CHI,202501010WAS
Lonzo Ball,Reserves,CHI,202501010WAS
Dalen Terry,Reserves,CHI,202501010WAS
Talen Horton-Tucker,Reserves,CHI,202501010WAS
Matas Buzelis,Reserves,CHI,202501010WAS
Jalen Smith,Reserves,CHI,202501010WAS
Julian Phillips,Reserves,CHI,202501010WAS
Jevon Carter,Reserves,CHI,202501010WAS
Chris Duarte,Reserves: Did Not Play,CHI,202501010WAS
E.J. Liddell,Reserves: Did Not Play,CHI,202501010WAS
Adama Sanogo,Reserves: Did Not Play,CHI,202501010WAS
Carlton Carrington,Starter,WAS,202501010WAS
Jordan Poole,Starter,WAS,202501010WAS
Alex Sarr,Starter,WAS,202501010WAS
Justin Champagnie,Starter,WAS,202501010WAS
Bilal Coulibaly,Starter,WAS,202501010WAS
Corey Kispert,Reserves,WAS,202501010WAS
Malcolm Brogdon,Reserves,WAS,202501010WAS
Kyle Kuzma,Reserves,WAS,202501010WAS
Jonas Valančiūnas,Reserves,WAS,202501010WAS
Kyshawn George,Reserves,WAS,202501010WAS
Anthony Gill,Reserves,WAS,202501010WAS
Tristan Vukcevic,Reserves,WAS,202501010WAS
Jared Butler,Reserves,WAS,202501010WAS
Johnny Davis,Reserves,WAS,202501010WAS
Richaun Holmes,Reserves: Did Not Play,WAS,202501010WAS
Jalen Williams,Starter,OKC,202412010HOU
Shai Gilgeous-Alexander,Starter,OKC,202412010HOU
Cason Wallace,Starter,OKC,202412010HOU
Isaiah Hartenstein,Starter,OKC,202412010HOU
Luguentz Dort,Starter,OKC,202412010HOU
Aaron Wiggins,Reserves,OKC,202412010HOU
Kenrich Williams,Reserves,OKC,202412010HOU
Isaiah Joe,Reserves,OKC,202412010HOU
Dillon Jones,Reserves,OKC,202412010HOU
Ajay Mitchell,Reserves,OKC,202412010HOU
Branden Carlson,Reserves: Did Not Play,OKC,202412010HOU
Adam Flagler,Reserves: Did Not Play,OKC,202412010HOU
Jabari Smith Jr.,Starter,HOU,202412010HOU
Alperen Şengün,Starter,HOU,202412010HOU
Fred VanVleet,Starter,HOU,202412010HOU
Jalen Green,Starter,HOU,202412010HOU
Dillon Brooks,Starter,HOU,202412010HOU
Amen Thompson,Reserves,HOU,202412010HOU
Tari Eason,Reserves,HOU,202412010HOU
Reed Sheppard,Reserves,HOU,202412010HOU
Steven Adams,Reserves,HOU,202412010HOU
Jeff Green,Reserves: Did Not Play,HOU,202412010HOU
Aaron Holiday,Reserves: Did Not Play,HOU,202412010HOU
Jock Landale,Reserves: Did Not Play,HOU,202412010HOU
Jack McVeigh,Reserves: Did Not Play,HOU,202412010HOU
Jae'Sean Tate,Reserves: Did Not Play,HOU,202412010HOU
Cam Whitmore,Reserves: Did Not Play,HOU,202412010HOU
Cameron Johnson,Starter,BRK,202501020MIL
Jalen Wilson,Starter,BRK,202501020MIL
Nic Claxton,Starter,BRK,202501020MIL
Keon Johnson,Starter,BRK,202501020MIL
D'Angelo Russell,Starter,BRK,202501020MIL
Cam Thomas,Reserves,BRK,202501020MIL
Day'Ron Sharpe,Reserves,BRK,202501020MIL
Ziaire Williams,Reserves,BRK,202501020MIL
Tyrese Martin,Reserves,BRK,202501020MIL
Reece Beekman,Reserves: Did Not Play,BRK,202501020MIL
Noah Clowney,Reserves: Did Not Dress,BRK,202501020MIL
Trendon Watford,Reserves: Did Not Dress,BRK,202501020MIL
Damian Lillard,Starter,MIL,202501020MIL
Giannis Antetokounmpo,Starter,MIL,202501020MIL
Khris Middleton,Starter,MIL,202501020MIL
Brook Lopez,Starter,MIL,202501020MIL
Andre Jackson Jr.,Starter,MIL,202501020MIL
Bobby Portis,Reserves,MIL,202501020MIL
Gary Trent Jr.,Reserves,MIL,202501020MIL
Ryan Rollins,Reserves,MIL,202501020MIL
Taurean Prince,Reserves,MIL,202501020MIL
Pat Connaughton,Reserves,MIL,202501020MIL
MarJon Beauchamp,Reserves,MIL,202501020MIL
Stanley Umude,Reserves: Did Not Play,MIL,202501020MIL
Delon Wright,Reserves: Did Not Play,MIL,202501020MIL
John Collins,Starter,UTA,202412190DET
Lauri Markkanen,Starter,UTA,202412190DET
Collin Sexton,Starter,UTA,202412190DET
Walker Kessler,Starter,UTA,202412190DET
Keyonte George,Starter,UTA,202412190DET
Jordan Clarkson,Reserves,UTA,202412190DET
Johnny Juzang,Reserves,UTA,202412190DET
Drew Eubanks,Reserves,UTA,202412190DET
Brice Sensabaugh,Reserves,UTA,202412190DET
Micah Potter,Reserves,UTA,202412190DET
Patty Mills,Reserves: Did Not Play,UTA,202412190DET
Svi Mykhailiuk,Reserves: Did Not Play,UTA,202412190DET
Cade Cunningham,Starter,DET,202412190DET
Tim Hardaway Jr.,Starter,DET,202412190DET
Tobias Harris,Starter,DET,202412190DET
Jalen Duren,Starter,DET,202412190DET
Ausar Thompson,Starter,DET,202412190DET
Malik Beasley,Reserves,DET,202412190DET
Simone Fontecchio,Reserves,DET,202412190DET
Paul Reed,Reserves,DET,202412190DET
Ron Holland,Reserves,DET,202412190DET
Marcus Sasser,Reserves,DET,202412190DET
Jaden Ivey,Reserves: Did Not Play,DET,202412190DET
Wendell Moore Jr.,Reserves: Did Not Play,DET,202412190DET
Fred VanVleet,Starter,HOU,202412030SAC
Jabari Smith Jr.,Starter,HOU,202412030SAC
Jalen Green,Starter,HOU,202412030SAC
Alperen Şengün,Starter,HOU,202412030SAC
Dillon Brooks,Starter,HOU,202412030SAC
Tari Eason,Reserves,HOU,202412030SAC
Amen Thompson,Reserves,HOU,202412030SAC
Reed Sheppard,Reserves,HOU,202412030SAC
Steven Adams,Reserves,HOU,202412030SAC
Aaron Holiday,Reserves,HOU,202412030SAC
Jae'Sean Tate,Reserves,HOU,202412030SAC
Jeff Green,Reserves: Did Not Play,HOU,202412030SAC
Jock Landale,Reserves: Did Not Play,HOU,202412030SAC
Jack McVeigh,Reserves: Did Not Play,HOU,202412030SAC
Keegan Murray,Starter,SAC,202412030SAC
De'Aaron Fox,Starter,SAC,202412030SAC
Malik Monk,Starter,SAC,202412030SAC
DeMar DeRozan,Starter,SAC,202412030SAC
Domantas Sabonis,Starter,SAC,202412030SAC
Kevin Huerter,Reserves,SAC,202412030SAC
Isaac Jones,Reserves,SAC,202412030SAC
Jae Crowder,Reserves,SAC,202412030SAC
Colby Jones,Reserves,SAC,202412030SAC
Alex Len,Reserves,SAC,202412030SAC
Doug McDermott,Reserves,SAC,202412030SAC
Jordan McLaughlin,Reserves,SAC,202412030SAC
Keon Ellis,Reserves: Did Not Play,SAC,202412030SAC
Orlando Robinson,Reserves: Did Not Play,SAC,202412030SAC
Cade Cunningham,Starter,DET,202501290IND
Tobias Harris,Starter,DET,202501290IND
Jalen Duren,Starter,DET,202501290IND
Tim Hardaway Jr.,Starter,DET,202501290IND
Ausar Thompson,Starter,DET,202501290IND
Malik Beasley,Reserves,DET,202501290IND
Simone Fontecchio,Reserves,DET,202501290IND
Marcus Sasser,Reserves,DET,202501290IND
Ron Holland,Reserves,DET,202501290IND
Paul Reed,Reserves,DET,202501290IND
Isaiah Stewart,Reserves,DET,202501290IND
Bobi Klintman,Reserves,DET,202501290IND
Wendell Moore Jr.,Reserves,DET,202501290IND
Ben Sheppard,Starter,IND,202501290IND
Tyrese Haliburton,Starter,IND,202501290IND
Aaron Nesmith,Starter,IND,202501290IND
Pascal Siakam,Starter,IND,202501290IND
Myles Turner,Starter,IND,202501290IND
T.J. McConnell,Reserves,IND,202501290IND
Jarace Walker,Reserves,IND,202501290IND
Thomas Bryant,Reserves,IND,202501290IND
Obi Toppin,Reserves,IND,202501290IND
Johnny Furphy,Reserves,IND,202501290IND
RayJ Dennis,Reserves,IND,202501290IND
James Johnson,Reserves,IND,202501290IND
Enrique Freeman,Reserves: Did Not Play,IND,202501290IND
Bennedict Mathurin,Reserves: Did Not Dress,IND,202501290IND
Andrew Nembhard,Reserves: Did Not Dress,IND,202501290IND
Tyrese Haliburton,Starter,IND,202412010MEM
Bennedict Mathurin,Starter,IND,202412010MEM
Myles Turner,Starter,IND,202412010MEM
Pascal Siakam,Starter,IND,202412010MEM
Andrew Nembhard,Starter,IND,202412010MEM
Jarace Walker,Reserves,IND,202412010MEM
Obi Toppin,Reserves,IND,202412010MEM
T.J. McConnell,Reserves,IND,202412010MEM
Quenton Jackson,Reserves,IND,202412010MEM
Johnny Furphy,Reserves,IND,202412010MEM
Moses Brown,Reserves,IND,202412010MEM
Enrique Freeman,Reserves,IND,202412010MEM
Tristen Newton,Reserves,IND,202412010MEM
James Johnson,Reserves: Did Not Play,IND,202412010MEM
Ben Sheppard,Reserves: Did Not Dress,IND,202412010MEM
Desmond Bane,Starter,MEM,202412010MEM
Jaren Jackson Jr.,Starter,MEM,202412010MEM
Ja Morant,Starter,MEM,202412010MEM
Jaylen Wells,Starter,MEM,202412010MEM
Brandon Clarke,Starter,MEM,202412010MEM
Santi Aldama,Reserves,MEM,202412010MEM
Marcus Smart,Reserves,MEM,202412010MEM
Jake LaRavia,Reserves,MEM,202412010MEM
Luke Kennard,Reserves,MEM,202412010MEM
Scotty Pippen Jr.,Reserves,MEM,202412010MEM
Jay Huff,Reserves,MEM,202412010MEM
John Konchar,Reserves,MEM,202412010MEM
Yuki Kawamura,Reserves,MEM,202412010MEM
De'Aaron Fox,Starter,SAC,202412120NOP
Domantas Sabonis,Starter,SAC,202412120NOP
DeMar DeRozan,Starter,SAC,202412120NOP
Malik Monk,Starter,SAC,202412120NOP
Keegan Murray,Starter,SAC,202412120NOP
Kevin Huerter,Reserves,SAC,202412120NOP
Keon Ellis,Reserves,SAC,202412120NOP
Alex Len,Reserves,SAC,202412120NOP
Isaac Jones,Reserves,SAC,202412120NOP
Colby Jones,Reserves,SAC,202412120NOP
Orlando Robinson,Reserves,SAC,202412120NOP
Jae Crowder,Reserves: Did Not Play,SAC,202412120NOP
Doug McDermott,Reserves: Did Not Play,SAC,202412120NOP
Jordan McLaughlin,Reserves: Did Not Play,SAC,202412120NOP
Trey Murphy III,Starter,NOP,202412120NOP
CJ McCollum,Starter,NOP,202412120NOP
Herbert Jones,Starter,NOP,202412120NOP
Dejounte Murray,Starter,NOP,202412120NOP
Yves Missi,Starter,NOP,202412120NOP
Brandon Boston Jr.,Reserves,NOP,202412120NOP
Jamal Cain,Reserves,NOP,202412120NOP
Daniel Theis,Reserves,NOP,202412120NOP
Antonio Reeves,Reserves,NOP,202412120NOP
Trey Jemison,Reserves,NOP,202412120NOP
Javonte Green,Reserves: Did Not Dress,NOP,202412120NOP
Jordan Hawkins,Reserves: Did Not Dress,NOP,202412120NOP
Keyonte George,Starter,UTA,202501200NOP
Isaiah Collier,Starter,UTA,202501200NOP
Walker Kessler,Starter,UTA,202501200NOP
Svi Mykhailiuk,Starter,UTA,202501200NOP
Cody Williams,Starter,UTA,202501200NOP
Kyle Filipowski,Reserves,UTA,202501200NOP
Brice Sensabaugh,Reserves,UTA,202501200NOP
